id;kode_provinsi;nama_provinsi;kode_kabupaten_kota;nama_kabupaten_kota;bulan;luas_panen;satuan;produksi_padi;satuan;produktivitas_padi;satuan;tahun
1550;32;JAWA BARAT;3274;KOTA CIREBON;FEBRUARI;0;HEKTAR;0;TON GABAH KERING GILING;0;KUINTAL PER HEKTAR;2022
1551;32;JAWA BARAT;3274;KOTA CIREBON;MARET;27;HEKTAR;147;TON GABAH KERING GILING;55.1;KUINTAL PER HEKTAR;2022
1552;32;JAWA BARAT;3274;KOTA CIREBON;APRIL;45;HEKTAR;248;TON GABAH KERING GILING;55.1;KUINTAL PER HEKTAR;2022
1553;32;JAWA BARAT;3274;KOTA CIREBON;MEI;12;HEKTAR;61;TON GABAH KERING GILING;51.19;KUINTAL PER HEKTAR;2022
1554;32;JAWA BARAT;3274;KOTA CIREBON;JUNI;0;HEKTAR;0;TON GABAH KERING GILING;0;KUINTAL PER HEKTAR;2022
1555;32;JAWA BARAT;3274;KOTA CIREBON;JULI;8;HEKTAR;41;TON GABAH KERING GILING;51.2;KUINTAL PER HEKTAR;2022
1556;32;JAWA BARAT;3274;KOTA CIREBON;AGUSTUS;45;HEKTAR;227;TON GABAH KERING GILING;51.19;KUINTAL PER HEKTAR;2022
1557;32;JAWA BARAT;3274;KOTA CIREBON;SEPTEMBER;14;HEKTAR;78;TON GABAH KERING GILING;57.7;KUINTAL PER HEKTAR;2022
1558;32;JAWA BARAT;3274;KOTA CIREBON;OKTOBER;0;HEKTAR;0;TON GABAH KERING GILING;0;KUINTAL PER HEKTAR;2022
1559;32;JAWA BARAT;3274;KOTA CIREBON;NOVEMBER;1;HEKTAR;6;TON GABAH KERING GILING;57.68;KUINTAL PER HEKTAR;2022
1560;32;JAWA BARAT;3274;KOTA CIREBON;DESEMBER;10;HEKTAR;58;TON GABAH KERING GILING;57.7;KUINTAL PER HEKTAR;2022
1561;32;JAWA BARAT;3275;KOTA BEKASI;JANUARI;1;HEKTAR;2;TON GABAH KERING GILING;39.55;KUINTAL PER HEKTAR;2022
1562;32;JAWA BARAT;3275;KOTA BEKASI;FEBRUARI;11;HEKTAR;43;TON GABAH KERING GILING;39.61;KUINTAL PER HEKTAR;2022
1563;32;JAWA BARAT;3275;KOTA BEKASI;MARET;203;HEKTAR;804;TON GABAH KERING GILING;39.62;KUINTAL PER HEKTAR;2022
1564;32;JAWA BARAT;3275;KOTA BEKASI;APRIL;0;HEKTAR;0;TON GABAH KERING GILING;0;KUINTAL PER HEKTAR;2022
1565;32;JAWA BARAT;3275;KOTA BEKASI;MEI;0;HEKTAR;0;TON GABAH KERING GILING;0;KUINTAL PER HEKTAR;2022
1566;32;JAWA BARAT;3275;KOTA BEKASI;JUNI;1;HEKTAR;2;TON GABAH KERING GILING;40.68;KUINTAL PER HEKTAR;2022
1567;32;JAWA BARAT;3275;KOTA BEKASI;JULI;59;HEKTAR;238;TON GABAH KERING GILING;40.67;KUINTAL PER HEKTAR;2022
1568;32;JAWA BARAT;3275;KOTA BEKASI;AGUSTUS;156;HEKTAR;633;TON GABAH KERING GILING;40.66;KUINTAL PER HEKTAR;2022
1569;32;JAWA BARAT;3275;KOTA BEKASI;SEPTEMBER;9;HEKTAR;48;TON GABAH KERING GILING;58;KUINTAL PER HEKTAR;2022
1570;32;JAWA BARAT;3275;KOTA BEKASI;OKTOBER;0;HEKTAR;0;TON GABAH KERING GILING;0;KUINTAL PER HEKTAR;2022
1571;32;JAWA BARAT;3275;KOTA BEKASI;NOVEMBER;0;HEKTAR;0;TON GABAH KERING GILING;0;KUINTAL PER HEKTAR;2022
1572;32;JAWA BARAT;3275;KOTA BEKASI;DESEMBER;18;HEKTAR;101;TON GABAH KERING GILING;58.01;KUINTAL PER HEKTAR;2022
1573;32;JAWA BARAT;3276;KOTA DEPOK;JANUARI;0;HEKTAR;0;TON GABAH KERING GILING;0;KUINTAL PER HEKTAR;2022
1574;32;JAWA BARAT;3276;KOTA DEPOK;FEBRUARI;0;HEKTAR;0;TON GABAH KERING GILING;0;KUINTAL PER HEKTAR;2022
1575;32;JAWA BARAT;3276;KOTA DEPOK;MARET;0;HEKTAR;0;TON GABAH KERING GILING;0;KUINTAL PER HEKTAR;2022
1576;32;JAWA BARAT;3276;KOTA DEPOK;APRIL;0;HEKTAR;0;TON GABAH KERING GILING;0;KUINTAL PER HEKTAR;2022
1577;32;JAWA BARAT;3276;KOTA DEPOK;MEI;6;HEKTAR;26;TON GABAH KERING GILING;43.95;KUINTAL PER HEKTAR;2022
1578;32;JAWA BARAT;3276;KOTA DEPOK;JUNI;3;HEKTAR;13;TON GABAH KERING GILING;43.95;KUINTAL PER HEKTAR;2022
1579;32;JAWA BARAT;3276;KOTA DEPOK;JULI;0;HEKTAR;0;TON GABAH KERING GILING;0;KUINTAL PER HEKTAR;2022
1580;32;JAWA BARAT;3276;KOTA DEPOK;AGUSTUS;0;HEKTAR;0;TON GABAH KERING GILING;0;KUINTAL PER HEKTAR;2022
1581;32;JAWA BARAT;3276;KOTA DEPOK;SEPTEMBER;0;HEKTAR;0;TON GABAH KERING GILING;0;KUINTAL PER HEKTAR;2022
1582;32;JAWA BARAT;3276;KOTA DEPOK;OKTOBER;6;HEKTAR;34;TON GABAH KERING GILING;58.01;KUINTAL PER HEKTAR;2022
1583;32;JAWA BARAT;3276;KOTA DEPOK;NOVEMBER;0;HEKTAR;0;TON GABAH KERING GILING;0;KUINTAL PER HEKTAR;2022
1584;32;JAWA BARAT;3276;KOTA DEPOK;DESEMBER;0;HEKTAR;0;TON GABAH KERING GILING;0;KUINTAL PER HEKTAR;2022
1585;32;JAWA BARAT;3277;KOTA CIMAHI;JANUARI;0;HEKTAR;0;TON GABAH KERING GILING;0;KUINTAL PER HEKTAR;2022
1586;32;JAWA BARAT;3277;KOTA CIMAHI;FEBRUARI;3;HEKTAR;17;TON GABAH KERING GILING;58.45;KUINTAL PER HEKTAR;2022
1587;32;JAWA BARAT;3277;KOTA CIMAHI;MARET;9;HEKTAR;50;TON GABAH KERING GILING;58.44;KUINTAL PER HEKTAR;2022
1588;32;JAWA BARAT;3277;KOTA CIMAHI;APRIL;6;HEKTAR;34;TON GABAH KERING GILING;58.43;KUINTAL PER HEKTAR;2022
1589;32;JAWA BARAT;3277;KOTA CIMAHI;MEI;9;HEKTAR;49;TON GABAH KERING GILING;56.5;KUINTAL PER HEKTAR;2022
1590;32;JAWA BARAT;3277;KOTA CIMAHI;JUNI;6;HEKTAR;33;TON GABAH KERING GILING;56.5;KUINTAL PER HEKTAR;2022
1591;32;JAWA BARAT;3277;KOTA CIMAHI;JULI;3;HEKTAR;17;TON GABAH KERING GILING;56.51;KUINTAL PER HEKTAR;2022
1592;32;JAWA BARAT;3277;KOTA CIMAHI;AGUSTUS;3;HEKTAR;17;TON GABAH KERING GILING;56.51;KUINTAL PER HEKTAR;2022
1593;32;JAWA BARAT;3277;KOTA CIMAHI;SEPTEMBER;6;HEKTAR;32;TON GABAH KERING GILING;55.64;KUINTAL PER HEKTAR;2022
1594;32;JAWA BARAT;3277;KOTA CIMAHI;OKTOBER;12;HEKTAR;64;TON GABAH KERING GILING;55.64;KUINTAL PER HEKTAR;2022
1595;32;JAWA BARAT;3277;KOTA CIMAHI;NOVEMBER;6;HEKTAR;32;TON GABAH KERING GILING;55.63;KUINTAL PER HEKTAR;2022
1596;32;JAWA BARAT;3277;KOTA CIMAHI;DESEMBER;0;HEKTAR;0;TON GABAH KERING GILING;0;KUINTAL PER HEKTAR;2022
1597;32;JAWA BARAT;3278;KOTA TASIKMALAYA;JANUARI;1328;HEKTAR;7620;TON GABAH KERING GILING;57.41;KUINTAL PER HEKTAR;2022
1598;32;JAWA BARAT;3278;KOTA TASIKMALAYA;FEBRUARI;546;HEKTAR;3132;TON GABAH KERING GILING;57.41;KUINTAL PER HEKTAR;2022
1599;32;JAWA BARAT;3278;KOTA TASIKMALAYA;MARET;832;HEKTAR;4777;TON GABAH KERING GILING;57.41;KUINTAL PER HEKTAR;2022
1600;32;JAWA BARAT;3278;KOTA TASIKMALAYA;APRIL;769;HEKTAR;4414;TON GABAH KERING GILING;57.41;KUINTAL PER HEKTAR;2022
1601;32;JAWA BARAT;3278;KOTA TASIKMALAYA;MEI;553;HEKTAR;3164;TON GABAH KERING GILING;57.24;KUINTAL PER HEKTAR;2022
1602;32;JAWA BARAT;3278;KOTA TASIKMALAYA;JUNI;1139;HEKTAR;6518;TON GABAH KERING GILING;57.24;KUINTAL PER HEKTAR;2022
1603;32;JAWA BARAT;3278;KOTA TASIKMALAYA;JULI;975;HEKTAR;5577;TON GABAH KERING GILING;57.24;KUINTAL PER HEKTAR;2022
1604;32;JAWA BARAT;3278;KOTA TASIKMALAYA;AGUSTUS;545;HEKTAR;3116;TON GABAH KERING GILING;57.24;KUINTAL PER HEKTAR;2022
1605;32;JAWA BARAT;3278;KOTA TASIKMALAYA;SEPTEMBER;642;HEKTAR;3281;TON GABAH KERING GILING;51.11;KUINTAL PER HEKTAR;2022
1606;32;JAWA BARAT;3278;KOTA TASIKMALAYA;OKTOBER;396;HEKTAR;2023;TON GABAH KERING GILING;51.11;KUINTAL PER HEKTAR;2022
1607;32;JAWA BARAT;3278;KOTA TASIKMALAYA;NOVEMBER;889;HEKTAR;4539;TON GABAH KERING GILING;51.11;KUINTAL PER HEKTAR;2022
1608;32;JAWA BARAT;3278;KOTA TASIKMALAYA;DESEMBER;1190;HEKTAR;6078;TON GABAH KERING GILING;51.11;KUINTAL PER HEKTAR;2022
1609;32;JAWA BARAT;3279;KOTA BANJAR;JANUARI;0;HEKTAR;0;TON GABAH KERING GILING;0;KUINTAL PER HEKTAR;2022
1610;32;JAWA BARAT;3279;KOTA BANJAR;FEBRUARI;59;HEKTAR;343;TON GABAH KERING GILING;58.7;KUINTAL PER HEKTAR;2022
1611;32;JAWA BARAT;3279;KOTA BANJAR;MARET;1445;HEKTAR;8477;TON GABAH KERING GILING;58.7;KUINTAL PER HEKTAR;2022
1612;32;JAWA BARAT;3279;KOTA BANJAR;APRIL;1320;HEKTAR;7745;TON GABAH KERING GILING;58.7;KUINTAL PER HEKTAR;2022
1613;32;JAWA BARAT;3279;KOTA BANJAR;MEI;0;HEKTAR;0;TON GABAH KERING GILING;0;KUINTAL PER HEKTAR;2022
1614;32;JAWA BARAT;3279;KOTA BANJAR;JUNI;0;HEKTAR;0;TON GABAH KERING GILING;0;KUINTAL PER HEKTAR;2022
1615;32;JAWA BARAT;3279;KOTA BANJAR;JULI;343;HEKTAR;1635;TON GABAH KERING GILING;47.73;KUINTAL PER HEKTAR;2022
1616;32;JAWA BARAT;3279;KOTA BANJAR;AGUSTUS;1434;HEKTAR;6842;TON GABAH KERING GILING;47.73;KUINTAL PER HEKTAR;2022
1617;32;JAWA BARAT;3279;KOTA BANJAR;SEPTEMBER;433;HEKTAR;1952;TON GABAH KERING GILING;45.12;KUINTAL PER HEKTAR;2022
1618;32;JAWA BARAT;3279;KOTA BANJAR;OKTOBER;574;HEKTAR;2589;TON GABAH KERING GILING;45.12;KUINTAL PER HEKTAR;2022
1619;32;JAWA BARAT;3279;KOTA BANJAR;NOVEMBER;0;HEKTAR;0;TON GABAH KERING GILING;0;KUINTAL PER HEKTAR;2022
1620;32;JAWA BARAT;3279;KOTA BANJAR;DESEMBER;375;HEKTAR;1691;TON GABAH KERING GILING;45.13;KUINTAL PER HEKTAR;2022
1621;32;JAWA BARAT;3201;KABUPATEN BOGOR;JANUARI;3011;HEKTAR;;TON GABAH KERING GILING;52.94;KUINTAL PER HEKTAR;2023
1622;32;JAWA BARAT;3201;KABUPATEN BOGOR;FEBRUARI;5594;HEKTAR;;TON GABAH KERING GILING;52.94;KUINTAL PER HEKTAR;2023
1623;32;JAWA BARAT;3201;KABUPATEN BOGOR;MARET;9220;HEKTAR;;TON GABAH KERING GILING;52.94;KUINTAL PER HEKTAR;2023
1624;32;JAWA BARAT;3201;KABUPATEN BOGOR;APRIL;4043;HEKTAR;;TON GABAH KERING GILING;52.94;KUINTAL PER HEKTAR;2023
1625;32;JAWA BARAT;3201;KABUPATEN BOGOR;MEI;3964;HEKTAR;;TON GABAH KERING GILING;53.57;KUINTAL PER HEKTAR;2023
1626;32;JAWA BARAT;3201;KABUPATEN BOGOR;JUNI;4481;HEKTAR;;TON GABAH KERING GILING;53.57;KUINTAL PER HEKTAR;2023
1627;32;JAWA BARAT;3201;KABUPATEN BOGOR;JULI;4666;HEKTAR;;TON GABAH KERING GILING;53.57;KUINTAL PER HEKTAR;2023
1628;32;JAWA BARAT;3201;KABUPATEN BOGOR;AGUSTUS;4692;HEKTAR;;TON GABAH KERING GILING;53.57;KUINTAL PER HEKTAR;2023
1629;32;JAWA BARAT;3201;KABUPATEN BOGOR;SEPTEMBER;5609;HEKTAR;;TON GABAH KERING GILING;63.68;KUINTAL PER HEKTAR;2023
1630;32;JAWA BARAT;3201;KABUPATEN BOGOR;OKTOBER;3732;HEKTAR;;TON GABAH KERING GILING;63.68;KUINTAL PER HEKTAR;2023
1631;32;JAWA BARAT;3201;KABUPATEN BOGOR;NOVEMBER;946;HEKTAR;;TON GABAH KERING GILING;63.68;KUINTAL PER HEKTAR;2023
1632;32;JAWA BARAT;3201;KABUPATEN BOGOR;DESEMBER;1040;HEKTAR;;TON GABAH KERING GILING;63.68;KUINTAL PER HEKTAR;2023
1633;32;JAWA BARAT;3202;KABUPATEN SUKABUMI;JANUARI;13228;HEKTAR;;TON GABAH KERING GILING;55.41;KUINTAL PER HEKTAR;2023
1634;32;JAWA BARAT;3202;KABUPATEN SUKABUMI;FEBRUARI;17438;HEKTAR;;TON GABAH KERING GILING;54.06;KUINTAL PER HEKTAR;2023
1635;32;JAWA BARAT;3202;KABUPATEN SUKABUMI;MARET;10445;HEKTAR;;TON GABAH KERING GILING;54.54;KUINTAL PER HEKTAR;2023
1636;32;JAWA BARAT;3202;KABUPATEN SUKABUMI;APRIL;4770;HEKTAR;;TON GABAH KERING GILING;55.14;KUINTAL PER HEKTAR;2023
1637;32;JAWA BARAT;3202;KABUPATEN SUKABUMI;MEI;15658;HEKTAR;;TON GABAH KERING GILING;54.46;KUINTAL PER HEKTAR;2023
1638;32;JAWA BARAT;3202;KABUPATEN SUKABUMI;JUNI;12906;HEKTAR;;TON GABAH KERING GILING;54.41;KUINTAL PER HEKTAR;2023
1639;32;JAWA BARAT;3202;KABUPATEN SUKABUMI;JULI;6174;HEKTAR;;TON GABAH KERING GILING;54.46;KUINTAL PER HEKTAR;2023
1640;32;JAWA BARAT;3202;KABUPATEN SUKABUMI;AGUSTUS;4653;HEKTAR;;TON GABAH KERING GILING;54.58;KUINTAL PER HEKTAR;2023
1641;32;JAWA BARAT;3202;KABUPATEN SUKABUMI;SEPTEMBER;3122;HEKTAR;;TON GABAH KERING GILING;54.68;KUINTAL PER HEKTAR;2023
1642;32;JAWA BARAT;3202;KABUPATEN SUKABUMI;OKTOBER;2729;HEKTAR;;TON GABAH KERING GILING;54.95;KUINTAL PER HEKTAR;2023
1643;32;JAWA BARAT;3202;KABUPATEN SUKABUMI;NOVEMBER;1430;HEKTAR;;TON GABAH KERING GILING;54.44;KUINTAL PER HEKTAR;2023
1644;32;JAWA BARAT;3202;KABUPATEN SUKABUMI;DESEMBER;1315;HEKTAR;;TON GABAH KERING GILING;54.62;KUINTAL PER HEKTAR;2023
1645;32;JAWA BARAT;3203;KABUPATEN CIANJUR;JANUARI;17354;HEKTAR;;TON GABAH KERING GILING;55.16;KUINTAL PER HEKTAR;2023
1646;32;JAWA BARAT;3203;KABUPATEN CIANJUR;FEBRUARI;13126;HEKTAR;;TON GABAH KERING GILING;55.81;KUINTAL PER HEKTAR;2023
1647;32;JAWA BARAT;3203;KABUPATEN CIANJUR;MARET;13774;HEKTAR;;TON GABAH KERING GILING;56.45;KUINTAL PER HEKTAR;2023
1648;32;JAWA BARAT;3203;KABUPATEN CIANJUR;APRIL;6813;HEKTAR;;TON GABAH KERING GILING;56.37;KUINTAL PER HEKTAR;2023
1649;32;JAWA BARAT;3203;KABUPATEN CIANJUR;MEI;13750;HEKTAR;;TON GABAH KERING GILING;54.66;KUINTAL PER HEKTAR;2023
1650;32;JAWA BARAT;3203;KABUPATEN CIANJUR;JUNI;12887;HEKTAR;;TON GABAH KERING GILING;54.79;KUINTAL PER HEKTAR;2023
1651;32;JAWA BARAT;3203;KABUPATEN CIANJUR;JULI;9866;HEKTAR;;TON GABAH KERING GILING;55.03;KUINTAL PER HEKTAR;2023
1652;32;JAWA BARAT;3203;KABUPATEN CIANJUR;AGUSTUS;8612;HEKTAR;;TON GABAH KERING GILING;55.09;KUINTAL PER HEKTAR;2023
1653;32;JAWA BARAT;3203;KABUPATEN CIANJUR;SEPTEMBER;6468;HEKTAR;;TON GABAH KERING GILING;60.3;KUINTAL PER HEKTAR;2023
1654;32;JAWA BARAT;3203;KABUPATEN CIANJUR;OKTOBER;4704;HEKTAR;;TON GABAH KERING GILING;60.3;KUINTAL PER HEKTAR;2023
1655;32;JAWA BARAT;3203;KABUPATEN CIANJUR;NOVEMBER;5423;HEKTAR;;TON GABAH KERING GILING;60.12;KUINTAL PER HEKTAR;2023
1656;32;JAWA BARAT;3203;KABUPATEN CIANJUR;DESEMBER;2974;HEKTAR;;TON GABAH KERING GILING;58.9;KUINTAL PER HEKTAR;2023
1657;32;JAWA BARAT;3204;KABUPATEN BANDUNG;JANUARI;1627;HEKTAR;;TON GABAH KERING GILING;61.75;KUINTAL PER HEKTAR;2023
1658;32;JAWA BARAT;3204;KABUPATEN BANDUNG;FEBRUARI;2742;HEKTAR;;TON GABAH KERING GILING;61.75;KUINTAL PER HEKTAR;2023
1659;32;JAWA BARAT;3204;KABUPATEN BANDUNG;MARET;4206;HEKTAR;;TON GABAH KERING GILING;61.75;KUINTAL PER HEKTAR;2023
1660;32;JAWA BARAT;3204;KABUPATEN BANDUNG;APRIL;8675;HEKTAR;;TON GABAH KERING GILING;61.6;KUINTAL PER HEKTAR;2023
1661;32;JAWA BARAT;3204;KABUPATEN BANDUNG;MEI;5289;HEKTAR;;TON GABAH KERING GILING;59.57;KUINTAL PER HEKTAR;2023
1662;32;JAWA BARAT;3204;KABUPATEN BANDUNG;JUNI;3106;HEKTAR;;TON GABAH KERING GILING;59.57;KUINTAL PER HEKTAR;2023
1663;32;JAWA BARAT;3204;KABUPATEN BANDUNG;JULI;2514;HEKTAR;;TON GABAH KERING GILING;59.57;KUINTAL PER HEKTAR;2023
1664;32;JAWA BARAT;3204;KABUPATEN BANDUNG;AGUSTUS;3226;HEKTAR;;TON GABAH KERING GILING;59.44;KUINTAL PER HEKTAR;2023
1665;32;JAWA BARAT;3204;KABUPATEN BANDUNG;SEPTEMBER;6089;HEKTAR;;TON GABAH KERING GILING;60.86;KUINTAL PER HEKTAR;2023
1666;32;JAWA BARAT;3204;KABUPATEN BANDUNG;OKTOBER;6264;HEKTAR;;TON GABAH KERING GILING;61;KUINTAL PER HEKTAR;2023
1667;32;JAWA BARAT;3204;KABUPATEN BANDUNG;NOVEMBER;3929;HEKTAR;;TON GABAH KERING GILING;61;KUINTAL PER HEKTAR;2023
1668;32;JAWA BARAT;3204;KABUPATEN BANDUNG;DESEMBER;1698;HEKTAR;;TON GABAH KERING GILING;61;KUINTAL PER HEKTAR;2023
1669;32;JAWA BARAT;3205;KABUPATEN GARUT;JANUARI;8226;HEKTAR;;TON GABAH KERING GILING;56.34;KUINTAL PER HEKTAR;2023
1670;32;JAWA BARAT;3205;KABUPATEN GARUT;FEBRUARI;8685;HEKTAR;;TON GABAH KERING GILING;56.25;KUINTAL PER HEKTAR;2023
1671;32;JAWA BARAT;3205;KABUPATEN GARUT;MARET;7074;HEKTAR;;TON GABAH KERING GILING;56.45;KUINTAL PER HEKTAR;2023
1672;32;JAWA BARAT;3205;KABUPATEN GARUT;APRIL;5822;HEKTAR;;TON GABAH KERING GILING;56.41;KUINTAL PER HEKTAR;2023
1673;32;JAWA BARAT;3205;KABUPATEN GARUT;MEI;6622;HEKTAR;;TON GABAH KERING GILING;65.23;KUINTAL PER HEKTAR;2023
1674;32;JAWA BARAT;3205;KABUPATEN GARUT;JUNI;11158;HEKTAR;;TON GABAH KERING GILING;65.51;KUINTAL PER HEKTAR;2023
1675;32;JAWA BARAT;3205;KABUPATEN GARUT;JULI;6870;HEKTAR;;TON GABAH KERING GILING;65.72;KUINTAL PER HEKTAR;2023
1676;32;JAWA BARAT;3205;KABUPATEN GARUT;AGUSTUS;3271;HEKTAR;;TON GABAH KERING GILING;65.58;KUINTAL PER HEKTAR;2023
1677;32;JAWA BARAT;3205;KABUPATEN GARUT;SEPTEMBER;4600;HEKTAR;;TON GABAH KERING GILING;61.12;KUINTAL PER HEKTAR;2023
1678;32;JAWA BARAT;3205;KABUPATEN GARUT;OKTOBER;3642;HEKTAR;;TON GABAH KERING GILING;60.88;KUINTAL PER HEKTAR;2023
1679;32;JAWA BARAT;3205;KABUPATEN GARUT;NOVEMBER;5021;HEKTAR;;TON GABAH KERING GILING;61.42;KUINTAL PER HEKTAR;2023
1680;32;JAWA BARAT;3205;KABUPATEN GARUT;DESEMBER;3549;HEKTAR;;TON GABAH KERING GILING;61.45;KUINTAL PER HEKTAR;2023
1681;32;JAWA BARAT;3206;KABUPATEN TASIKMALAYA;JANUARI;7272;HEKTAR;;TON GABAH KERING GILING;55.9;KUINTAL PER HEKTAR;2023
1682;32;JAWA BARAT;3206;KABUPATEN TASIKMALAYA;FEBRUARI;4833;HEKTAR;;TON GABAH KERING GILING;55.83;KUINTAL PER HEKTAR;2023
1683;32;JAWA BARAT;3206;KABUPATEN TASIKMALAYA;MARET;7885;HEKTAR;;TON GABAH KERING GILING;55.73;KUINTAL PER HEKTAR;2023
1684;32;JAWA BARAT;3206;KABUPATEN TASIKMALAYA;APRIL;5980;HEKTAR;;TON GABAH KERING GILING;55.87;KUINTAL PER HEKTAR;2023
1685;32;JAWA BARAT;3206;KABUPATEN TASIKMALAYA;MEI;7820;HEKTAR;;TON GABAH KERING GILING;57.64;KUINTAL PER HEKTAR;2023
1686;32;JAWA BARAT;3206;KABUPATEN TASIKMALAYA;JUNI;7124;HEKTAR;;TON GABAH KERING GILING;57.65;KUINTAL PER HEKTAR;2023
1687;32;JAWA BARAT;3206;KABUPATEN TASIKMALAYA;JULI;4098;HEKTAR;;TON GABAH KERING GILING;57.72;KUINTAL PER HEKTAR;2023
1688;32;JAWA BARAT;3206;KABUPATEN TASIKMALAYA;AGUSTUS;6032;HEKTAR;;TON GABAH KERING GILING;57.49;KUINTAL PER HEKTAR;2023
1689;32;JAWA BARAT;3206;KABUPATEN TASIKMALAYA;SEPTEMBER;5989;HEKTAR;;TON GABAH KERING GILING;54.61;KUINTAL PER HEKTAR;2023
1690;32;JAWA BARAT;3206;KABUPATEN TASIKMALAYA;OKTOBER;5746;HEKTAR;;TON GABAH KERING GILING;54.69;KUINTAL PER HEKTAR;2023
1691;32;JAWA BARAT;3206;KABUPATEN TASIKMALAYA;NOVEMBER;4348;HEKTAR;;TON GABAH KERING GILING;54.7;KUINTAL PER HEKTAR;2023
1692;32;JAWA BARAT;3206;KABUPATEN TASIKMALAYA;DESEMBER;2558;HEKTAR;;TON GABAH KERING GILING;54.69;KUINTAL PER HEKTAR;2023
1693;32;JAWA BARAT;3207;KABUPATEN CIAMIS;JANUARI;1640;HEKTAR;;TON GABAH KERING GILING;55.36;KUINTAL PER HEKTAR;2023
1694;32;JAWA BARAT;3207;KABUPATEN CIAMIS;FEBRUARI;4989;HEKTAR;;TON GABAH KERING GILING;55.36;KUINTAL PER HEKTAR;2023
1695;32;JAWA BARAT;3207;KABUPATEN CIAMIS;MARET;12012;HEKTAR;;TON GABAH KERING GILING;55.36;KUINTAL PER HEKTAR;2023
1696;32;JAWA BARAT;3207;KABUPATEN CIAMIS;APRIL;5090;HEKTAR;;TON GABAH KERING GILING;55.36;KUINTAL PER HEKTAR;2023
1697;32;JAWA BARAT;3207;KABUPATEN CIAMIS;MEI;2754;HEKTAR;;TON GABAH KERING GILING;54.77;KUINTAL PER HEKTAR;2023
1698;32;JAWA BARAT;3207;KABUPATEN CIAMIS;JUNI;3203;HEKTAR;;TON GABAH KERING GILING;54.77;KUINTAL PER HEKTAR;2023
1699;32;JAWA BARAT;3207;KABUPATEN CIAMIS;JULI;5661;HEKTAR;;TON GABAH KERING GILING;54.77;KUINTAL PER HEKTAR;2023
1700;32;JAWA BARAT;3207;KABUPATEN CIAMIS;AGUSTUS;6399;HEKTAR;;TON GABAH KERING GILING;54.77;KUINTAL PER HEKTAR;2023
1701;32;JAWA BARAT;3207;KABUPATEN CIAMIS;SEPTEMBER;5838;HEKTAR;;TON GABAH KERING GILING;56.49;KUINTAL PER HEKTAR;2023
1702;32;JAWA BARAT;3207;KABUPATEN CIAMIS;OKTOBER;3967;HEKTAR;;TON GABAH KERING GILING;56.49;KUINTAL PER HEKTAR;2023
1703;32;JAWA BARAT;3207;KABUPATEN CIAMIS;NOVEMBER;1375;HEKTAR;;TON GABAH KERING GILING;56.49;KUINTAL PER HEKTAR;2023
1704;32;JAWA BARAT;3207;KABUPATEN CIAMIS;DESEMBER;1050;HEKTAR;;TON GABAH KERING GILING;56.49;KUINTAL PER HEKTAR;2023
1705;32;JAWA BARAT;3208;KABUPATEN KUNINGAN;JANUARI;1673;HEKTAR;;TON GABAH KERING GILING;55.98;KUINTAL PER HEKTAR;2023
1706;32;JAWA BARAT;3208;KABUPATEN KUNINGAN;FEBRUARI;2768;HEKTAR;;TON GABAH KERING GILING;55.98;KUINTAL PER HEKTAR;2023
1707;32;JAWA BARAT;3208;KABUPATEN KUNINGAN;MARET;9755;HEKTAR;;TON GABAH KERING GILING;55.98;KUINTAL PER HEKTAR;2023
1708;32;JAWA BARAT;3208;KABUPATEN KUNINGAN;APRIL;5323;HEKTAR;;TON GABAH KERING GILING;55.98;KUINTAL PER HEKTAR;2023
1709;32;JAWA BARAT;3208;KABUPATEN KUNINGAN;MEI;2537;HEKTAR;;TON GABAH KERING GILING;61.53;KUINTAL PER HEKTAR;2023
1710;32;JAWA BARAT;3208;KABUPATEN KUNINGAN;JUNI;4963;HEKTAR;;TON GABAH KERING GILING;61.53;KUINTAL PER HEKTAR;2023
1711;32;JAWA BARAT;3208;KABUPATEN KUNINGAN;JULI;7336;HEKTAR;;TON GABAH KERING GILING;61.53;KUINTAL PER HEKTAR;2023
1712;32;JAWA BARAT;3208;KABUPATEN KUNINGAN;AGUSTUS;3054;HEKTAR;;TON GABAH KERING GILING;61.53;KUINTAL PER HEKTAR;2023
1713;32;JAWA BARAT;3208;KABUPATEN KUNINGAN;SEPTEMBER;2993;HEKTAR;;TON GABAH KERING GILING;56.27;KUINTAL PER HEKTAR;2023
1714;32;JAWA BARAT;3208;KABUPATEN KUNINGAN;OKTOBER;1309;HEKTAR;;TON GABAH KERING GILING;56.27;KUINTAL PER HEKTAR;2023
1715;32;JAWA BARAT;3208;KABUPATEN KUNINGAN;NOVEMBER;1744;HEKTAR;;TON GABAH KERING GILING;56.27;KUINTAL PER HEKTAR;2023
1716;32;JAWA BARAT;3208;KABUPATEN KUNINGAN;DESEMBER;1361;HEKTAR;;TON GABAH KERING GILING;56.27;KUINTAL PER HEKTAR;2023
1717;32;JAWA BARAT;3209;KABUPATEN CIREBON;JANUARI;1185;HEKTAR;;TON GABAH KERING GILING;58.02;KUINTAL PER HEKTAR;2023
1718;32;JAWA BARAT;3209;KABUPATEN CIREBON;FEBRUARI;1545;HEKTAR;;TON GABAH KERING GILING;58.02;KUINTAL PER HEKTAR;2023
